timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2024-04-24T15:09:18,codecarbon,a19c1b4a-9e18-4651-ab8c-15ef1396518d,0.306614875793457,2.0402813709856554e-07,6.654215212832781e-07,5.0,0.0,6.0,4.248486624823677e-07,0,5.087713400522868e-07,9.336200025346544e-07,United States,USA,district of columbia,,,macOS-13.0.1-arm64-arm-64bit,3.10.8,2.3.5,8,Apple M1 Pro,,,-76.9776,38.8606,16.0,machine,N,1.0
2024-04-24T15:09:20,codecarbon,ebda682b-3feb-47da-b1cf-541e7889adb3,0.1192078590393066,7.892064381301274e-08,6.620422885624519e-07,5.0,0.0,6.0,1.645359728071425e-07,0,1.965999603271485e-07,3.611359331342909e-07,United States,USA,district of columbia,,,macOS-13.0.1-arm64-arm-64bit,3.10.8,2.3.5,8,Apple M1 Pro,,,-76.9776,38.8606,16.0,machine,N,1.0
2024-04-24T15:09:20,codecarbon,b8f895a1-b869-4874-98eb-d6ffdd372dc3,0.0105769634246826,6.3173913191902406e-09,5.972783553782409e-07,5.0,0.0,6.0,1.3736221525404188e-08,0,1.5171766281127932e-08,2.8907987806532116e-08,United States,USA,district of columbia,,,macOS-13.0.1-arm64-arm-64bit,3.10.8,2.3.5,8,Apple M1 Pro,,,-76.9776,38.8606,16.0,machine,N,1.0
2024-04-24T15:09:20,codecarbon,ebdf5522-714b-42a2-993d-4500fb0dc032,0.0839080810546875,3.2862791877283846e-08,3.91652287410379e-07,5.0,0.0,6.0,6.954305701785617e-08,0,8.083502451578776e-08,1.503780815336439e-07,United States,USA,district of columbia,,,macOS-13.0.1-arm64-arm-64bit,3.10.8,2.3.5,8,Apple M1 Pro,,,-76.9776,38.8606,16.0,machine,N,1.0
